SESE10148,軟體需求分析,3,紀虹名,,1,951,系統工程與科技學士學位學程,選修,111-1-910005,zh-tw
SESE20030,材料光電磁性質,3,楊朝堯,,1,951,系統工程與科技學士學位學程,選修,111-1-910006,zh-tw
SESE20070,太空運輸系統概論,3,魏世昕,,1,951,系統工程與科技學士學位學程,選修,111-1-910007,zh-tw
SESE20071,建築資訊模型之理論應用與實作,3,高明秀,,1,951,系統工程與科技學士學位學程,選修,111-1-910008,zh-tw
SESE20072,電腦整合製造與智慧工廠,3,黃衍佐,,1,951,系統工程與科技學士學位學程,選修,111-1-910009,en-us
SESE00021,導師輔導(1),0,王志嘉,,1,951,系統工程與科技學士學位學程,必修,111-1-910010,zh-tw
SESE00021,導師輔導(1),0,周志正,,1,951,系統工程與科技學士學位學程,必修,111-1-910011,zh-tw
SESE00021,導師輔導(1),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910014,zh-tw
SESE00021,導師輔導(1),0,李志國,,1,951,系統工程與科技學士學位學程,必修,111-1-910015,zh-tw
SESE00023,導師輔導(3),0,劉中宇,,1,951,系統工程與科技學士學位學程,必修,111-1-910017,zh-tw
SESE00023,導師輔導(3),0,羅序仁,,1,951,系統工程與科技學士學位學程,必修,111-1-910018,zh-tw
SESE00023,導師輔導(3),0,黃文鍵,,1,951,系統工程與科技學士學位學程,必修,111-1-910019,zh-tw
SESE00023,導師輔導(3),0,吳憲珉,,1,951,系統工程與科技學士學位學程,必修,111-1-910020,zh-tw
SESE00023,導師輔導(3),0,宋欣芳,,1,951,系統工程與科技學士學位學程,必修,111-1-910021,zh-tw
SESE00023,導師輔導(3),0,賴渝翔,,1,951,系統工程與科技學士學位學程,必修,111-1-910022,zh-tw
SESE00023,導師輔導(3),0,賴渝翔,,1,951,系統工程與科技學士學位學程,必修,111-1-910023,zh-tw
SESE00023,導師輔導(3),0,葉宗翰,,1,951,系統工程與科技學士學位學程,必修,111-1-910024,zh-tw
SESE00023,導師輔導(3),0,藍建武,,1,951,系統工程與科技學士學位學程,必修,111-1-910025,zh-tw
SESE00023,導師輔導(3),0,李永隆,,1,951,系統工程與科技學士學位學程,必修,111-1-910026,zh-tw
SESE00023,導師輔導(3),0,曾有志,,1,951,系統工程與科技學士學位學程,必修,111-1-910027,zh-tw
SESE00023,導師輔導(3),0,劉宗龍,,1,951,系統工程與科技學士學位學程,必修,111-1-910028,zh-tw
SESE00023,導師輔導(3),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910029,zh-tw
SESE00023,導師輔導(3),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910030,zh-tw
SESE00025,導師輔導(5),0,劉芳萍,,1,951,系統工程與科技學士學位學程,必修,111-1-910031,zh-tw
SESE00025,導師輔導(5),0,周兆龍,,1,951,系統工程與科技學士學位學程,必修,111-1-910032,zh-tw
SESE00025,導師輔導(5),0,游竹淋,,1,951,系統工程與科技學士學位學程,必修,111-1-910033,zh-tw
SESE00025,導師輔導(5),0,游竹淋,,1,951,系統工程與科技學士學位學程,必修,111-1-910034,zh-tw
SESE00025,導師輔導(5),0,張文南,,1,951,系統工程與科技學士學位學程,必修,111-1-910035,zh-tw
SESE00025,導師輔導(5),0,沈鴻禧,,1,951,系統工程與科技學士學位學程,必修,111-1-910036,zh-tw
SESE00025,導師輔導(5),0,陳淑娟,,1,951,系統工程與科技學士學位學程,必修,111-1-910038,zh-tw
SESE00025,導師輔導(5),0,聶若鹽,,1,951,系統工程與科技學士學位學程,必修,111-1-910039,zh-tw
SESE00025,導師輔導(5),0,陳幼良,,1,951,系統工程與科技學士學位學程,必修,111-1-910040,zh-tw
SESE00025,導師輔導(5),0,宋易哲,,1,951,系統工程與科技學士學位學程,必修,111-1-910041,zh-tw
SESE00025,導師輔導(5),0,林俊成,,1,951,系統工程與科技學士學位學程,必修,111-1-910042,zh-tw
SESE00025,導師輔導(5),0,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-1-910043,zh-tw
SESE00025,導師輔導(5),0,孔健君,,1,951,系統工程與科技學士學位學程,必修,111-1-910044,zh-tw
SESE00065,導師輔導(7),0,翁旭谷,,1,951,系統工程與科技學士學位學程,必修,111-1-910045,zh-tw
SESE00065,導師輔導(7),0,賴泰宏,,1,951,系統工程與科技學士學位學程,必修,111-1-910046,zh-tw
SESE00065,導師輔導(7),0,林明憲,,1,951,系統工程與科技學士學位學程,必修,111-1-910047,zh-tw
SESE00065,導師輔導(7),0,林明憲,,1,951,系統工程與科技學士學位學程,必修,111-1-910048,zh-tw
SESE00065,導師輔導(7),0,蔡宗憲,,1,951,系統工程與科技學士學位學程,必修,111-1-910049,zh-tw
SESE00065,導師輔導(7),0,李宜珊,,1,951,系統工程與科技學士學位學程,必修,111-1-910050,zh-tw
SESE00065,導師輔導(7),0,林永慶,,1,951,系統工程與科技學士學位學程,必修,111-1-910051,zh-tw
SESE00065,導師輔導(7),0,鄭紹宏,,1,951,系統工程與科技學士學位學程,必修,111-1-910052,zh-tw
SESE00065,導師輔導(7),0,瞿忠正,,1,951,系統工程與科技學士學位學程,必修,111-1-910053,zh-tw
SESE00065,導師輔導(7),0,葉昭南,,1,951,系統工程與科技學士學位學程,必修,111-1-910054,zh-tw
SESE00065,導師輔導(7),0,朱子文,,1,951,系統工程與科技學士學位學程,必修,111-1-910055,zh-tw
SESE00065,導師輔導(7),0,陳冠宇,,1,951,系統工程與科技學士學位學程,必修,111-1-910056,zh-tw
SESE00065,導師輔導(7),0,羅明忠,,1,951,系統工程與科技學士學位學程,必修,111-1-910057,zh-tw
SESE00065,導師輔導(7),0,林聰穎,,1,951,系統工程與科技學士學位學程,必修,111-1-910058,zh-tw
SESE10171,體育(7),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910059,zh-tw
SESE10171,體育(7),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910060,zh-tw
SESE10037,微積分(1),4,蘇承芳,,1,951,系統工程與科技學士學位學程,必修,111-1-910061,zh-tw
SESE10051,普通化學,3,裘性天,,1,951,系統工程與科技學士學位學程,必修,111-1-910062,zh-tw
SESE20074,機器學習,3,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910063,zh-tw
SESE20073,專題實作,0,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910064,zh-tw
SESE00063,體育(5),0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910065,zh-tw
SESE00002,中級英文(1),2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910066,zh-tw
SESE10146,軍事倫理學,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910067,zh-tw
SESE10009,哲學概論,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910068,zh-tw
SESE10186,體育,0,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910069,zh-tw
SESE10009,哲學概論,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910070,zh-tw
SESE10146,軍事倫理學,2,系統工程,,1,951,系統工程與科技學士學位學程,必修,111-1-910071,zh-tw
SESE00047,科幻文學賞析  ,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910072,zh-tw
SESE10198,資訊安全專題實作(3),1,賴泰宏,,1,951,系統工程與科技學士學位學程,必修,111-1-910073,zh-tw
SESE00047,科幻文學賞析  ,2,系統工程,,1,951,系統工程與科技學士學位學程,選修,111-1-910074,zh-tw
